"시점","행정구역(시군구)별","성별",계,0 - 4세,5 - 9세,10 - 14세,15 - 19세,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80세 이상,80 - 84세,85세 이상,85 - 89세,90 - 94세,95 - 99세,100세 이상
"2023","고성군","여자",24748,302.5,624,873,927,723.5,674,579,801.5,1252.5,1377,1884,2045,2788.5,2451,2021.5,1686,3738,1852.5,1885.5,1225.5,538,112.5,9.5
"2023","남해군","계",41075,513.5,866.5,1265,1377,1461,1227,1039.5,1164.5,1729,2246.5,3243.5,3492,4675,4195,3615.5,2941,6023.5,3010.5,3013,1977,835.5,182.5,18
"2023","남해군","남자",19973,255,468.5,730.5,725,932,739.5,590,584.5,888.5,1202.5,1802,1886,2355.5,2096,1704,1293,1720.5,1024.5,696,506.5,166,23,0.5
"2023","남해군","여자",21102,258.5,398,534.5,652,529,487.5,449.5,580,840.5,1044,1441.5,1606,2319.5,2099,1911.5,1648,4303,1986,2317,1470.5,669.5,159.5,17.5
"2023","하동군","계",41885.5,577.5,827.5,1158.5,1312.5,1378.5,1218,1101,1196.5,1684,2339,3599,3990,5217,4538,3456,2810.5,5482,2833.5,2648.5,1781,692,161.5,14
"2023","하동군","남자",20976,296.5,424.5,616,721,817.5,734,601.5,651.5,926,1312,2031.5,2147.5,2787.5,2373,1690,1215.5,1630.5,970,660.5,493,142,24.5,1
"2023","하동군","여자",20909.5,281,403,542.5,591.5,561,484,499.5,545,758,1027,1567.5,1842.5,2429.5,2165,1766,1595,3851.5,1863.5,1988,1288,550,137,13
"2023","산청군","계",33801.5,421.5,609.5,876,1040,1055.5,975,866.5,916,1329,1702,2709,3332,4305,3834,2879.5,2339.5,4611.5,2436,2175.5,1506,523,131,15.5
"2023","산청군","남자",16764.5,206.5,328,504.5,540.5,602.5,567.5,488.5,500,713,931.5,1483,1837.5,2259.5,2003.5,1479.5,992.5,1326.5,822,504.5,390.5,98,13.5,2.5
"2023","산청군","여자",17037,215,281.5,371.5,499.5,453,407.5,378,416,616,770.5,1226,1494.5,2045.5,1830.5,1400,1347,3285,1614,1671,1115.5,425,117.5,13
"2023","함양군","계",37201.5,521.5,930.5,1263,1454,1300,1202,1040.5,1162,1695.5,2082,3085.5,3402,4201,3764,2873,2414,4811,2572.5,2238.5,1551.5,555.5,116,15.5
"2023","함양군","남자",18030.5,268,462.5,664.5,766.5,730,695,567.5,587.5,860.5,1135.5,1674,1831,2176,1885.5,1359.5,978.5,1388.5,848,540.5,414,102,22.5,2
"2023","함양군","여자",19171,253.5,468,598.5,687.5,570,507,473,574.5,835,946.5,1411.5,1571,2025,1878.5,1513.5,1435.5,3422.5,1724.5,1698,1137.5,453.5,93.5,13.5
"2023","거창군","계",60062.5,1153.5,1938,2545.5,3116.5,2790.5,2451.5,2056,2427,3356.5,3722,4976,5110,6170,5094,3914,3122,6119.5,3219.5,2900,2001.5,721,156,21.5
"2023","거창군","남자",29525,599.5,1001.5,1336.5,1752.5,1669.5,1411.5,1139,1233.5,1679.5,1891,2598.5,2653.5,3107.5,2542,1801.5,1277,1831,1074.5,756.5,561.5,163.5,30,1.5
"2023","거창군","여자",30537.5,554,936.5,1209,1364,1121,1040,917,1193.5,1677,1831,2377.5,2456.5,3062.5,2552,2112.5,1845,4288.5,2145,2143.5,1440,557.5,126,20
"2023","합천군","계",41385.5,518.5,724,1045.5,1132.5,1217.5,1217,988,1113.5,1680.5,1948.5,3087.5,3749,5209,4521.5,3761.5,3060.5,6411,3433.5,2977.5,2118.5,708,125.5,25.5
"2023","합천군","남자",20184,268.5,379,545.5,599.5,706.5,707,576.5,614,923.5,1106.5,1747,2096.5,2728.5,2340.5,1819,1217.5,1808.5,1095.5,713,556,135.5,19,2.5
"2023","합천군","여자",21201.5,250,345,500,533,511,510,411.5,499.5,757,842,1340.5,1652.5,2480.5,2181,1942.5,1843,4602.5,2338,2264.5,1562.5,572.5,106.5,23
"2023","제주특별자치도","계",673099,20624.5,32454.5,36566,34044,36126.5,39559,38327.5,40178,54973,54166.5,62170.5,54691,51517,39155,25770,21353,31423,16488.5,14934.5,9956,3938.5,783.5,256.5
"2023","제주특별자치도","남자",336907.5,10577.5,16672.5,18803,17784.5,19486.5,20741,19630.5,20021.5,27500.5,28049,32083,28442,25996.5,19272.5,12113.5,9543.5,10190,6321.5,3868.5,3012,772.5,72,12
"2023","제주특별자치도","여자",336191.5,10047,15782,17763,16259.5,16640,18818,18697,20156.5,27472.5,26117.5,30087.5,26249,25520.5,19882.5,13656.5,11809.5,21233,10167,11066,6944,3166,711.5,244.5
"2023","제주시","계",489858.5,15731,24137.5,27167,25731.5,27734.5,30473.5,29666,30372,40654.5,39495,45309.5,39000,35721.5,26795,17220.5,14169.5,20480,10662.5,9817.5,6476,2619.5,546,176
"2023","제주시","남자",244666,8007.5,12435,13983.5,13390.5,14898,15793.5,15225,15247,20349.5,20196.5,22982,20145,17898.5,13155.5,8083.5,6294,6581.5,4061.5,2520,1958.5,503,51,7.5
"2023","제주시","여자",245192.5,7723.5,11702.5,13183.5,12341,12836.5,14680,14441,15125,20305,19298.5,22327.5,18855,17823,13639.5,9137,7875.5,13898.5,6601,7297.5,4517.5,2116.5,495,168.5
"2023","서귀포시","계",183240.5,4893.5,8317,9399,8312.5,8392,9085.5,8661.5,9806,14318.5,14671.5,16861,15691,15795.5,12360,8549.5,7183.5,10943,5826,5117,3480,1319,237.5,80.5
"2023","서귀포시","남자",92241.5,2570,4237.5,4819.5,4394,4588.5,4947.5,4405.5,4774.5,7151,7852.5,9101,8297,8098,6117,4030,3249.5,3608.5,2260,1348.5,1053.5,269.5,21,4.5
"2023","서귀포시","여자",90999,2323.5,4079.5,4579.5,3918.5,3803.5,4138,4256,5031.5,7167.5,6819,7760,7394,7697.5,6243,4519.5,3934,7334.5,3566,3768.5,2426.5,1049.5,216.5,76
